"","date","country","activity","year","flu_activity_mean"
"536","2003-05-04","Mexico",0,"2003",254.480769230769
"537","2003-05-04","Netherlands",0,"2003",15.1153846153846
"538","2003-05-04","New.Zealand",0,"2003",0
"539","2003-05-04","Norway",0,"2003",0
"540","2003-05-04","Paraguay",0,"2003",0
"541","2003-05-04","Peru",494,"2003",393.096153846154
"542","2003-05-04","Poland",0,"2003",0
"543","2003-05-04","Romania",655,"2003",630.173076923077
"544","2003-05-04","Russia",0,"2003",0
"545","2003-05-04","South.Africa",0,"2003",0
"546","2003-05-04","Spain",0,"2003",20.8269230769231
"547","2003-05-04","Sweden",0,"2003",0
"548","2003-05-04","Switzerland",0,"2003",23.5
"549","2003-05-04","Ukraine",0,"2003",0
"550","2003-05-04","United.States",0,"2003",831.365384615385
"551","2003-05-04","Uruguay",116,"2003",123.942307692308
"552","2003-05-11","Argentina",241,"2003",179.846153846154
"553","2003-05-11","Australia",0,"2003",0
"554","2003-05-11","Austria",0,"2003",195.730769230769
"555","2003-05-11","Belgium",0,"2003",68.9038461538462
"556","2003-05-11","Bolivia",560,"2003",433.903846153846
"557","2003-05-11","Brazil",336,"2003",238.192307692308
"558","2003-05-11","Bulgaria",0,"2003",0
"559","2003-05-11","Canada",0,"2003",899.692307692308
"560","2003-05-11","Chile",3,"2003",1.65384615384615
"561","2003-05-11","France",0,"2003",84.4230769230769
"562","2003-05-11","Germany",0,"2003",298.211538461538
"563","2003-05-11","Hungary",0,"2003",0
"564","2003-05-11","Japan",0,"2003",8.80769230769231
"565","2003-05-11","Mexico",0,"2003",254.480769230769
"566","2003-05-11","Netherlands",0,"2003",15.1153846153846
"567","2003-05-11","New.Zealand",0,"2003",0
"568","2003-05-11","Norway",0,"2003",0
"569","2003-05-11","Paraguay",0,"2003",0
"570","2003-05-11","Peru",456,"2003",393.096153846154
"571","2003-05-11","Poland",0,"2003",0
"572","2003-05-11","Romania",657,"2003",630.173076923077
"573","2003-05-11","Russia",0,"2003",0
"574","2003-05-11","South.Africa",0,"2003",0
"575","2003-05-11","Spain",0,"2003",20.8269230769231
"576","2003-05-11","Sweden",0,"2003",0
"577","2003-05-11","Switzerland",0,"2003",23.5
"578","2003-05-11","Ukraine",0,"2003",0
"579","2003-05-11","United.States",0,"2003",831.365384615385
"580","2003-05-11","Uruguay",122,"2003",123.942307692308
"581","2003-05-18","Argentina",232,"2003",179.846153846154
"582","2003-05-18","Australia",0,"2003",0
"583","2003-05-18","Austria",0,"2003",195.730769230769
"584","2003-05-18","Belgium",0,"2003",68.9038461538462
"585","2003-05-18","Bolivia",539,"2003",433.903846153846
"586","2003-05-18","Brazil",361,"2003",238.192307692308
"587","2003-05-18","Bulgaria",0,"2003",0
"588","2003-05-18","Canada",0,"2003",899.692307692308
"589","2003-05-18","Chile",1,"2003",1.65384615384615
"590","2003-05-18","France",0,"2003",84.4230769230769
"591","2003-05-18","Germany",0,"2003",298.211538461538
"592","2003-05-18","Hungary",0,"2003",0
"593","2003-05-18","Japan",0,"2003",8.80769230769231
"594","2003-05-18","Mexico",0,"2003",254.480769230769
"595","2003-05-18","Netherlands",0,"2003",15.1153846153846
"596","2003-05-18","New.Zealand",0,"2003",0
"597","2003-05-18","Norway",0,"2003",0
"598","2003-05-18","Paraguay",0,"2003",0
"599","2003-05-18","Peru",450,"2003",393.096153846154
"600","2003-05-18","Poland",0,"2003",0
"601","2003-05-18","Romania",639,"2003",630.173076923077
"602","2003-05-18","Russia",0,"2003",0
"603","2003-05-18","South.Africa",0,"2003",0
"604","2003-05-18","Spain",0,"2003",20.8269230769231
"605","2003-05-18","Sweden",0,"2003",0
"606","2003-05-18","Switzerland",0,"2003",23.5
"607","2003-05-18","Ukraine",0,"2003",0
"608","2003-05-18","United.States",0,"2003",831.365384615385
"609","2003-05-18","Uruguay",119,"2003",123.942307692308
"610","2003-05-25","Argentina",251,"2003",179.846153846154
"611","2003-05-25","Australia",0,"2003",0
"612","2003-05-25","Austria",0,"2003",195.730769230769
"613","2003-05-25","Belgium",0,"2003",68.9038461538462
"614","2003-05-25","Bolivia",547,"2003",433.903846153846
"615","2003-05-25","Brazil",385,"2003",238.192307692308
"616","2003-05-25","Bulgaria",0,"2003",0
"617","2003-05-25","Canada",0,"2003",899.692307692308
"618","2003-05-25","Chile",1,"2003",1.65384615384615
"619","2003-05-25","France",0,"2003",84.4230769230769
"620","2003-05-25","Germany",0,"2003",298.211538461538
"621","2003-05-25","Hungary",0,"2003",0
"622","2003-05-25","Japan",0,"2003",8.80769230769231
"623","2003-05-25","Mexico",0,"2003",254.480769230769
"624","2003-05-25","Netherlands",0,"2003",15.1153846153846
"625","2003-05-25","New.Zealand",0,"2003",0
"626","2003-05-25","Norway",0,"2003",0
"627","2003-05-25","Paraguay",0,"2003",0
"628","2003-05-25","Peru",441,"2003",393.096153846154
"629","2003-05-25","Poland",0,"2003",0
"630","2003-05-25","Romania",613,"2003",630.173076923077
"631","2003-05-25","Russia",0,"2003",0
"632","2003-05-25","South.Africa",0,"2003",0
"633","2003-05-25","Spain",0,"2003",20.8269230769231
"634","2003-05-25","Sweden",0,"2003",0
"635","2003-05-25","Switzerland",0,"2003",23.5
"636","2003-05-25","Ukraine",0,"2003",0
"637","2003-05-25","United.States",0,"2003",831.365384615385
"638","2003-05-25","Uruguay",118,"2003",123.942307692308
"639","2003-06-01","Argentina",253,"2003",179.846153846154
"640","2003-06-01","Australia",0,"2003",0
"641","2003-06-01","Austria",0,"2003",195.730769230769
"642","2003-06-01","Belgium",0,"2003",68.9038461538462
"643","2003-06-01","Bolivia",567,"2003",433.903846153846
"644","2003-06-01","Brazil",403,"2003",238.192307692308
"645","2003-06-01","Bulgaria",0,"2003",0
"646","2003-06-01","Canada",0,"2003",899.692307692308
"647","2003-06-01","Chile",2,"2003",1.65384615384615
"648","2003-06-01","France",0,"2003",84.4230769230769
"649","2003-06-01","Germany",0,"2003",298.211538461538
"650","2003-06-01","Hungary",0,"2003",0
"651","2003-06-01","Japan",0,"2003",8.80769230769231
"652","2003-06-01","Mexico",0,"2003",254.480769230769
"653","2003-06-01","Netherlands",0,"2003",15.1153846153846
"654","2003-06-01","New.Zealand",0,"2003",0
"655","2003-06-01","Norway",0,"2003",0
"656","2003-06-01","Paraguay",0,"2003",0
"657","2003-06-01","Peru",497,"2003",393.096153846154
"658","2003-06-01","Poland",0,"2003",0
"659","2003-06-01","Romania",584,"2003",630.173076923077
"660","2003-06-01","Russia",0,"2003",0
"661","2003-06-01","South.Africa",0,"2003",0
"662","2003-06-01","Spain",0,"2003",20.8269230769231
"663","2003-06-01","Sweden",0,"2003",0
"664","2003-06-01","Switzerland",0,"2003",23.5
"665","2003-06-01","Ukraine",0,"2003",0
"666","2003-06-01","United.States",0,"2003",831.365384615385
"667","2003-06-01","Uruguay",128,"2003",123.942307692308
"668","2003-06-08","Argentina",261,"2003",179.846153846154
"669","2003-06-08","Australia",0,"2003",0
"670","2003-06-08","Austria",0,"2003",195.730769230769
"671","2003-06-08","Belgium",0,"2003",68.9038461538462
"672","2003-06-08","Bolivia",529,"2003",433.903846153846
"673","2003-06-08","Brazil",371,"2003",238.192307692308
"674","2003-06-08","Bulgaria",0,"2003",0
"675","2003-06-08","Canada",0,"2003",899.692307692308
"676","2003-06-08","Chile",2,"2003",1.65384615384615
"677","2003-06-08","France",0,"2003",84.4230769230769
"678","2003-06-08","Germany",0,"2003",298.211538461538
"679","2003-06-08","Hungary",0,"2003",0
"680","2003-06-08","Japan",0,"2003",8.80769230769231
"681","2003-06-08","Mexico",0,"2003",254.480769230769
"682","2003-06-08","Netherlands",0,"2003",15.1153846153846
"683","2003-06-08","New.Zealand",0,"2003",0
"684","2003-06-08","Norway",0,"2003",0
"685","2003-06-08","Paraguay",0,"2003",0
"686","2003-06-08","Peru",358,"2003",393.096153846154
"687","2003-06-08","Poland",0,"2003",0
"688","2003-06-08","Romania",568,"2003",630.173076923077
"689","2003-06-08","Russia",0,"2003",0
"690","2003-06-08","South.Africa",0,"2003",0
"691","2003-06-08","Spain",0,"2003",20.8269230769231
"692","2003-06-08","Sweden",0,"2003",0
"693","2003-06-08","Switzerland",0,"2003",23.5
"694","2003-06-08","Ukraine",0,"2003",0
"695","2003-06-08","United.States",0,"2003",831.365384615385
"696","2003-06-08","Uruguay",157,"2003",123.942307692308
"697","2003-06-15","Argentina",258,"2003",179.846153846154
"698","2003-06-15","Australia",0,"2003",0
"699","2003-06-15","Austria",0,"2003",195.730769230769
"700","2003-06-15","Belgium",0,"2003",68.9038461538462
"701","2003-06-15","Bolivia",521,"2003",433.903846153846
"702","2003-06-15","Brazil",334,"2003",238.192307692308
"703","2003-06-15","Bulgaria",0,"2003",0
"704","2003-06-15","Canada",0,"2003",899.692307692308
"705","2003-06-15","Chile",3,"2003",1.65384615384615
"706","2003-06-15","France",0,"2003",84.4230769230769
"707","2003-06-15","Germany",0,"2003",298.211538461538
"708","2003-06-15","Hungary",0,"2003",0
"709","2003-06-15","Japan",0,"2003",8.80769230769231
"710","2003-06-15","Mexico",0,"2003",254.480769230769
"711","2003-06-15","Netherlands",0,"2003",15.1153846153846
"712","2003-06-15","New.Zealand",0,"2003",0
"713","2003-06-15","Norway",0,"2003",0
"714","2003-06-15","Paraguay",0,"2003",0
"715","2003-06-15","Peru",410,"2003",393.096153846154
"716","2003-06-15","Poland",0,"2003",0
"717","2003-06-15","Romania",561,"2003",630.173076923077
"718","2003-06-15","Russia",0,"2003",0
"719","2003-06-15","South.Africa",0,"2003",0
"720","2003-06-15","Spain",0,"2003",20.8269230769231
"721","2003-06-15","Sweden",0,"2003",0
"722","2003-06-15","Switzerland",0,"2003",23.5
"723","2003-06-15","Ukraine",0,"2003",0
"724","2003-06-15","United.States",0,"2003",831.365384615385
"725","2003-06-15","Uruguay",221,"2003",123.942307692308
"726","2003-06-22","Argentina",278,"2003",179.846153846154
"727","2003-06-22","Australia",0,"2003",0
"728","2003-06-22","Austria",0,"2003",195.730769230769
"729","2003-06-22","Belgium",0,"2003",68.9038461538462
"730","2003-06-22","Bolivia",526,"2003",433.903846153846
"731","2003-06-22","Brazil",279,"2003",238.192307692308
"732","2003-06-22","Bulgaria",0,"2003",0
"733","2003-06-22","Canada",0,"2003",899.692307692308
"734","2003-06-22","Chile",3,"2003",1.65384615384615
"735","2003-06-22","France",0,"2003",84.4230769230769
"736","2003-06-22","Germany",0,"2003",298.211538461538
"737","2003-06-22","Hungary",0,"2003",0
"738","2003-06-22","Japan",0,"2003",8.80769230769231
"739","2003-06-22","Mexico",0,"2003",254.480769230769
"740","2003-06-22","Netherlands",0,"2003",15.1153846153846
"741","2003-06-22","New.Zealand",0,"2003",0
"742","2003-06-22","Norway",0,"2003",0
"743","2003-06-22","Paraguay",0,"2003",0
"744","2003-06-22","Peru",427,"2003",393.096153846154
"745","2003-06-22","Poland",0,"2003",0
"746","2003-06-22","Romania",553,"2003",630.173076923077
"747","2003-06-22","Russia",0,"2003",0
"748","2003-06-22","South.Africa",0,"2003",0
"749","2003-06-22","Spain",0,"2003",20.8269230769231
"750","2003-06-22","Sweden",0,"2003",0
"751","2003-06-22","Switzerland",0,"2003",23.5
"752","2003-06-22","Ukraine",0,"2003",0
"753","2003-06-22","United.States",0,"2003",831.365384615385
"754","2003-06-22","Uruguay",308,"2003",123.942307692308
"755","2003-06-29","Argentina",348,"2003",179.846153846154
"756","2003-06-29","Australia",0,"2003",0
"757","2003-06-29","Austria",0,"2003",195.730769230769
"758","2003-06-29","Belgium",0,"2003",68.9038461538462
"759","2003-06-29","Bolivia",506,"2003",433.903846153846
"760","2003-06-29","Brazil",266,"2003",238.192307692308
"761","2003-06-29","Bulgaria",0,"2003",0
"762","2003-06-29","Canada",0,"2003",899.692307692308
"763","2003-06-29","Chile",4,"2003",1.65384615384615
"764","2003-06-29","France",0,"2003",84.4230769230769
"765","2003-06-29","Germany",0,"2003",298.211538461538
"766","2003-06-29","Hungary",0,"2003",0
"767","2003-06-29","Japan",0,"2003",8.80769230769231
"768","2003-06-29","Mexico",0,"2003",254.480769230769
"769","2003-06-29","Netherlands",0,"2003",15.1153846153846
"770","2003-06-29","New.Zealand",0,"2003",0
"771","2003-06-29","Norway",0,"2003",0
"772","2003-06-29","Paraguay",0,"2003",0
"773","2003-06-29","Peru",394,"2003",393.096153846154
"774","2003-06-29","Poland",0,"2003",0
"775","2003-06-29","Romania",553,"2003",630.173076923077
"776","2003-06-29","Russia",0,"2003",0
"777","2003-06-29","South.Africa",0,"2003",0
"778","2003-06-29","Spain",0,"2003",20.8269230769231
"779","2003-06-29","Sweden",0,"2003",0
"780","2003-06-29","Switzerland",0,"2003",23.5
"781","2003-06-29","Ukraine",0,"2003",0
"782","2003-06-29","United.States",0,"2003",831.365384615385
"783","2003-06-29","Uruguay",251,"2003",123.942307692308
"784","2003-07-06","Argentina",325,"2003",179.846153846154
"785","2003-07-06","Australia",0,"2003",0
"786","2003-07-06","Austria",0,"2003",195.730769230769
"787","2003-07-06","Belgium",0,"2003",68.9038461538462
"788","2003-07-06","Bolivia",480,"2003",433.903846153846
"789","2003-07-06","Brazil",256,"2003",238.192307692308
"790","2003-07-06","Bulgaria",0,"2003",0
"791","2003-07-06","Canada",0,"2003",899.692307692308
"792","2003-07-06","Chile",4,"2003",1.65384615384615
"793","2003-07-06","France",0,"2003",84.4230769230769
"794","2003-07-06","Germany",0,"2003",298.211538461538
"795","2003-07-06","Hungary",0,"2003",0
"796","2003-07-06","Japan",0,"2003",8.80769230769231
"797","2003-07-06","Mexico",0,"2003",254.480769230769
"798","2003-07-06","Netherlands",0,"2003",15.1153846153846
"799","2003-07-06","New.Zealand",0,"2003",0
"800","2003-07-06","Norway",0,"2003",0
"801","2003-07-06","Paraguay",0,"2003",0
"802","2003-07-06","Peru",371,"2003",393.096153846154
"803","2003-07-06","Poland",0,"2003",0
"804","2003-07-06","Romania",545,"2003",630.173076923077
"805","2003-07-06","Russia",0,"2003",0
"806","2003-07-06","South.Africa",0,"2003",0
"807","2003-07-06","Spain",0,"2003",20.8269230769231
"808","2003-07-06","Sweden",0,"2003",0
"809","2003-07-06","Switzerland",0,"2003",23.5
"810","2003-07-06","Ukraine",0,"2003",0
"811","2003-07-06","United.States",0,"2003",831.365384615385
"812","2003-07-06","Uruguay",205,"2003",123.942307692308
"813","2003-07-13","Argentina",307,"2003",179.846153846154
"814","2003-07-13","Australia",0,"2003",0
"815","2003-07-13","Austria",0,"2003",195.730769230769
"816","2003-07-13","Belgium",0,"2003",68.9038461538462
"817","2003-07-13","Bolivia",475,"2003",433.903846153846
"818","2003-07-13","Brazil",272,"2003",238.192307692308
"819","2003-07-13","Bulgaria",0,"2003",0
"820","2003-07-13","Canada",0,"2003",899.692307692308
"821","2003-07-13","Chile",6,"2003",1.65384615384615
"822","2003-07-13","France",0,"2003",84.4230769230769
"823","2003-07-13","Germany",0,"2003",298.211538461538
"824","2003-07-13","Hungary",0,"2003",0
"825","2003-07-13","Japan",0,"2003",8.80769230769231
"826","2003-07-13","Mexico",0,"2003",254.480769230769
"827","2003-07-13","Netherlands",0,"2003",15.1153846153846
"828","2003-07-13","New.Zealand",0,"2003",0
"829","2003-07-13","Norway",0,"2003",0
"830","2003-07-13","Paraguay",0,"2003",0
"831","2003-07-13","Peru",441,"2003",393.096153846154
"832","2003-07-13","Poland",0,"2003",0
"833","2003-07-13","Romania",541,"2003",630.173076923077
"834","2003-07-13","Russia",0,"2003",0
"835","2003-07-13","South.Africa",0,"2003",0
"836","2003-07-13","Spain",0,"2003",20.8269230769231
"837","2003-07-13","Sweden",0,"2003",0
"838","2003-07-13","Switzerland",0,"2003",23.5
"839","2003-07-13","Ukraine",0,"2003",0
"840","2003-07-13","United.States",0,"2003",831.365384615385
"841","2003-07-13","Uruguay",199,"2003",123.942307692308
"842","2003-07-20","Argentina",239,"2003",179.846153846154
"843","2003-07-20","Australia",0,"2003",0
"844","2003-07-20","Austria",0,"2003",195.730769230769
"845","2003-07-20","Belgium",0,"2003",68.9038461538462
"846","2003-07-20","Bolivia",523,"2003",433.903846153846
"847","2003-07-20","Brazil",260,"2003",238.192307692308
"848","2003-07-20","Bulgaria",0,"2003",0
"849","2003-07-20","Canada",0,"2003",899.692307692308
"850","2003-07-20","Chile",4,"2003",1.65384615384615
"851","2003-07-20","France",0,"2003",84.4230769230769
"852","2003-07-20","Germany",0,"2003",298.211538461538
"853","2003-07-20","Hungary",0,"2003",0
"854","2003-07-20","Japan",0,"2003",8.80769230769231
"855","2003-07-20","Mexico",0,"2003",254.480769230769
"856","2003-07-20","Netherlands",0,"2003",15.1153846153846
"857","2003-07-20","New.Zealand",0,"2003",0
"858","2003-07-20","Norway",0,"2003",0
"859","2003-07-20","Paraguay",0,"2003",0
"860","2003-07-20","Peru",394,"2003",393.096153846154
"861","2003-07-20","Poland",0,"2003",0
"862","2003-07-20","Romania",528,"2003",630.173076923077
"863","2003-07-20","Russia",0,"2003",0
"864","2003-07-20","South.Africa",0,"2003",0
"865","2003-07-20","Spain",0,"2003",20.8269230769231
"866","2003-07-20","Sweden",0,"2003",0
"867","2003-07-20","Switzerland",0,"2003",23.5
"868","2003-07-20","Ukraine",0,"2003",0
"869","2003-07-20","United.States",0,"2003",831.365384615385
"870","2003-07-20","Uruguay",189,"2003",123.942307692308
"871","2003-07-27","Argentina",229,"2003",179.846153846154
"872","2003-07-27","Australia",0,"2003",0
"873","2003-07-27","Austria",0,"2003",195.730769230769
"874","2003-07-27","Belgium",0,"2003",68.9038461538462
"875","2003-07-27","Bolivia",520,"2003",433.903846153846
"876","2003-07-27","Brazil",225,"2003",238.192307692308
"877","2003-07-27","Bulgaria",0,"2003",0
"878","2003-07-27","Canada",0,"2003",899.692307692308
"879","2003-07-27","Chile",2,"2003",1.65384615384615
"880","2003-07-27","France",0,"2003",84.4230769230769
"881","2003-07-27","Germany",0,"2003",298.211538461538
"882","2003-07-27","Hungary",0,"2003",0
"883","2003-07-27","Japan",0,"2003",8.80769230769231
"884","2003-07-27","Mexico",0,"2003",254.480769230769
"885","2003-07-27","Netherlands",0,"2003",15.1153846153846
"886","2003-07-27","New.Zealand",0,"2003",0
"887","2003-07-27","Norway",0,"2003",0
"888","2003-07-27","Paraguay",0,"2003",0
"889","2003-07-27","Peru",382,"2003",393.096153846154
"890","2003-07-27","Poland",0,"2003",0
"891","2003-07-27","Romania",522,"2003",630.173076923077
"892","2003-07-27","Russia",0,"2003",0
"893","2003-07-27","South.Africa",0,"2003",0
"894","2003-07-27","Spain",0,"2003",20.8269230769231
"895","2003-07-27","Sweden",0,"2003",0
"896","2003-07-27","Switzerland",0,"2003",23.5
"897","2003-07-27","Ukraine",0,"2003",0
"898","2003-07-27","United.States",0,"2003",831.365384615385
"899","2003-07-27","Uruguay",173,"2003",123.942307692308
"900","2003-08-03","Argentina",235,"2003",179.846153846154
"901","2003-08-03","Australia",0,"2003",0
"902","2003-08-03","Austria",0,"2003",195.730769230769
"903","2003-08-03","Belgium",0,"2003",68.9038461538462
"904","2003-08-03","Bolivia",566,"2003",433.903846153846
"905","2003-08-03","Brazil",223,"2003",238.192307692308
"906","2003-08-03","Bulgaria",0,"2003",0
"907","2003-08-03","Canada",0,"2003",899.692307692308
"908","2003-08-03","Chile",3,"2003",1.65384615384615
"909","2003-08-03","France",0,"2003",84.4230769230769
"910","2003-08-03","Germany",0,"2003",298.211538461538
"911","2003-08-03","Hungary",0,"2003",0
"912","2003-08-03","Japan",0,"2003",8.80769230769231
