"","date","country","activity","year","dengue_tidy_mean"
"5162","2012-11-18","Bolivia",0.01,"2012",0.0285471698113208
"5163","2012-11-18","Brazil",0.067,"2012",0.104415094339623
"5164","2012-11-18","India",0.401,"2012",0.158509433962264
"5165","2012-11-18","Indonesia",0.095,"2012",0.0944905660377359
"5166","2012-11-18","Mexico",0.195,"2012",0.153301886792453
"5167","2012-11-18","Philippines",0.128,"2012",0.166283018867925
"5168","2012-11-18","Singapore",0.12,"2012",0.114754716981132
"5169","2012-11-18","Thailand",0.186,"2012",0.170452830188679
"5170","2012-11-18","Venezuela",0.307,"2012",0.219490566037736
"5171","2012-11-25","Argentina",0.041,"2012",0.0392830188679245
"5172","2012-11-25","Bolivia",0.009,"2012",0.0285471698113208
"5173","2012-11-25","Brazil",0.057,"2012",0.104415094339623
"5174","2012-11-25","India",0.294,"2012",0.158509433962264
"5175","2012-11-25","Indonesia",0.1,"2012",0.0944905660377359
"5176","2012-11-25","Mexico",0.168,"2012",0.153301886792453
"5177","2012-11-25","Philippines",0.134,"2012",0.166283018867925
"5178","2012-11-25","Singapore",0.118,"2012",0.114754716981132
"5179","2012-11-25","Thailand",0.168,"2012",0.170452830188679
"5180","2012-11-25","Venezuela",0.309,"2012",0.219490566037736
"5181","2012-12-02","Argentina",0.034,"2012",0.0392830188679245
"5182","2012-12-02","Bolivia",0.014,"2012",0.0285471698113208
"5183","2012-12-02","Brazil",0.054,"2012",0.104415094339623
"5184","2012-12-02","India",0.216,"2012",0.158509433962264
"5185","2012-12-02","Indonesia",0.103,"2012",0.0944905660377359
"5186","2012-12-02","Mexico",0.162,"2012",0.153301886792453
"5187","2012-12-02","Philippines",0.134,"2012",0.166283018867925
"5188","2012-12-02","Singapore",0.116,"2012",0.114754716981132
"5189","2012-12-02","Thailand",0.187,"2012",0.170452830188679
"5190","2012-12-02","Venezuela",0.277,"2012",0.219490566037736
"5191","2012-12-09","Argentina",0.029,"2012",0.0392830188679245
"5192","2012-12-09","Bolivia",0.015,"2012",0.0285471698113208
"5193","2012-12-09","Brazil",0.053,"2012",0.104415094339623
"5194","2012-12-09","India",0.177,"2012",0.158509433962264
"5195","2012-12-09","Indonesia",0.106,"2012",0.0944905660377359
"5196","2012-12-09","Mexico",0.117,"2012",0.153301886792453
"5197","2012-12-09","Philippines",0.154,"2012",0.166283018867925
"5198","2012-12-09","Singapore",0.115,"2012",0.114754716981132
"5199","2012-12-09","Thailand",0.192,"2012",0.170452830188679
"5200","2012-12-09","Venezuela",0.229,"2012",0.219490566037736
"5201","2012-12-16","Argentina",0.039,"2012",0.0392830188679245
"5202","2012-12-16","Bolivia",0.009,"2012",0.0285471698113208
"5203","2012-12-16","Brazil",0.059,"2012",0.104415094339623
"5204","2012-12-16","India",0.132,"2012",0.158509433962264
"5205","2012-12-16","Indonesia",0.098,"2012",0.0944905660377359
"5206","2012-12-16","Mexico",0.116,"2012",0.153301886792453
"5207","2012-12-16","Philippines",0.171,"2012",0.166283018867925
"5208","2012-12-16","Singapore",0.118,"2012",0.114754716981132
"5209","2012-12-16","Thailand",0.184,"2012",0.170452830188679
"5210","2012-12-16","Venezuela",0.228,"2012",0.219490566037736
"5211","2012-12-23","Argentina",0.034,"2012",0.0392830188679245
"5212","2012-12-23","Bolivia",0.008,"2012",0.0285471698113208
"5213","2012-12-23","Brazil",0.081,"2012",0.104415094339623
"5214","2012-12-23","India",0.105,"2012",0.158509433962264
"5215","2012-12-23","Indonesia",0.095,"2012",0.0944905660377359
"5216","2012-12-23","Mexico",0.103,"2012",0.153301886792453
"5217","2012-12-23","Philippines",0.195,"2012",0.166283018867925
"5218","2012-12-23","Singapore",0.126,"2012",0.114754716981132
"5219","2012-12-23","Thailand",0.155,"2012",0.170452830188679
"5220","2012-12-23","Venezuela",0.235,"2012",0.219490566037736
"5221","2012-12-30","Argentina",0.031,"2012",0.0392830188679245
"5222","2012-12-30","Bolivia",0.006,"2012",0.0285471698113208
"5223","2012-12-30","Brazil",0.111,"2012",0.104415094339623
"5224","2012-12-30","India",0.093,"2012",0.158509433962264
"5225","2012-12-30","Indonesia",0.102,"2012",0.0944905660377359
"5226","2012-12-30","Mexico",0.092,"2012",0.153301886792453
"5227","2012-12-30","Philippines",0.185,"2012",0.166283018867925
"5228","2012-12-30","Singapore",0.126,"2012",0.114754716981132
"5229","2012-12-30","Thailand",0.143,"2012",0.170452830188679
"5230","2012-12-30","Venezuela",0.223,"2012",0.219490566037736
"5231","2013-01-06","Argentina",0.053,"2013",0.0819807692307692
"5232","2013-01-06","Bolivia",0.012,"2013",0.0108461538461538
"5233","2013-01-06","Brazil",0.127,"2013",0.159807692307692
"5234","2013-01-06","India",0.078,"2013",0.161730769230769
"5235","2013-01-06","Indonesia",0.112,"2013",0.0954807692307692
"5236","2013-01-06","Mexico",0.084,"2013",0.2285
"5237","2013-01-06","Philippines",0.172,"2013",0.133230769230769
"5238","2013-01-06","Singapore",0.141,"2013",0.190019230769231
"5239","2013-01-06","Thailand",0.178,"2013",0.331769230769231
"5240","2013-01-06","Venezuela",0.231,"2013",0.302807692307692
"5241","2013-01-13","Argentina",0.06,"2013",0.0819807692307692
"5242","2013-01-13","Bolivia",0.021,"2013",0.0108461538461538
"5243","2013-01-13","Brazil",0.145,"2013",0.159807692307692
"5244","2013-01-13","India",0.07,"2013",0.161730769230769
"5245","2013-01-13","Indonesia",0.122,"2013",0.0954807692307692
"5246","2013-01-13","Mexico",0.079,"2013",0.2285
"5247","2013-01-13","Philippines",0.16,"2013",0.133230769230769
"5248","2013-01-13","Singapore",0.142,"2013",0.190019230769231
"5249","2013-01-13","Thailand",0.171,"2013",0.331769230769231
"5250","2013-01-13","Venezuela",0.221,"2013",0.302807692307692
"5251","2013-01-20","Argentina",0.089,"2013",0.0819807692307692
"5252","2013-01-20","Bolivia",0.015,"2013",0.0108461538461538
"5253","2013-01-20","Brazil",0.171,"2013",0.159807692307692
"5254","2013-01-20","India",0.063,"2013",0.161730769230769
"5255","2013-01-20","Indonesia",0.114,"2013",0.0954807692307692
"5256","2013-01-20","Mexico",0.079,"2013",0.2285
"5257","2013-01-20","Philippines",0.154,"2013",0.133230769230769
"5258","2013-01-20","Singapore",0.152,"2013",0.190019230769231
"5259","2013-01-20","Thailand",0.186,"2013",0.331769230769231
"5260","2013-01-20","Venezuela",0.248,"2013",0.302807692307692
"5261","2013-01-27","Argentina",0.125,"2013",0.0819807692307692
"5262","2013-01-27","Bolivia",0.011,"2013",0.0108461538461538
"5263","2013-01-27","Brazil",0.178,"2013",0.159807692307692
"5264","2013-01-27","India",0.057,"2013",0.161730769230769
"5265","2013-01-27","Indonesia",0.119,"2013",0.0954807692307692
"5266","2013-01-27","Mexico",0.081,"2013",0.2285
"5267","2013-01-27","Philippines",0.169,"2013",0.133230769230769
"5268","2013-01-27","Singapore",0.169,"2013",0.190019230769231
"5269","2013-01-27","Thailand",0.184,"2013",0.331769230769231
"5270","2013-01-27","Venezuela",0.252,"2013",0.302807692307692
"5271","2013-02-03","Argentina",0.106,"2013",0.0819807692307692
"5272","2013-02-03","Bolivia",0.015,"2013",0.0108461538461538
"5273","2013-02-03","Brazil",0.182,"2013",0.159807692307692
"5274","2013-02-03","India",0.056,"2013",0.161730769230769
"5275","2013-02-03","Indonesia",0.121,"2013",0.0954807692307692
"5276","2013-02-03","Mexico",0.085,"2013",0.2285
"5277","2013-02-03","Philippines",0.175,"2013",0.133230769230769
"5278","2013-02-03","Singapore",0.185,"2013",0.190019230769231
"5279","2013-02-03","Thailand",0.177,"2013",0.331769230769231
"5280","2013-02-03","Venezuela",0.267,"2013",0.302807692307692
"5281","2013-02-10","Argentina",0.12,"2013",0.0819807692307692
"5282","2013-02-10","Bolivia",0.013,"2013",0.0108461538461538
"5283","2013-02-10","Brazil",0.238,"2013",0.159807692307692
"5284","2013-02-10","India",0.054,"2013",0.161730769230769
"5285","2013-02-10","Indonesia",0.109,"2013",0.0954807692307692
"5286","2013-02-10","Mexico",0.082,"2013",0.2285
"5287","2013-02-10","Philippines",0.148,"2013",0.133230769230769
"5288","2013-02-10","Singapore",0.184,"2013",0.190019230769231
"5289","2013-02-10","Thailand",0.178,"2013",0.331769230769231
"5290","2013-02-10","Venezuela",0.245,"2013",0.302807692307692
"5291","2013-02-17","Argentina",0.212,"2013",0.0819807692307692
"5292","2013-02-17","Bolivia",0.025,"2013",0.0108461538461538
"5293","2013-02-17","Brazil",0.275,"2013",0.159807692307692
"5294","2013-02-17","India",0.051,"2013",0.161730769230769
"5295","2013-02-17","Indonesia",0.112,"2013",0.0954807692307692
"5296","2013-02-17","Mexico",0.084,"2013",0.2285
"5297","2013-02-17","Philippines",0.113,"2013",0.133230769230769
"5298","2013-02-17","Singapore",0.193,"2013",0.190019230769231
"5299","2013-02-17","Thailand",0.178,"2013",0.331769230769231
"5300","2013-02-17","Venezuela",0.263,"2013",0.302807692307692
"5301","2013-02-24","Argentina",0.181,"2013",0.0819807692307692
"5302","2013-02-24","Bolivia",0.022,"2013",0.0108461538461538
"5303","2013-02-24","Brazil",0.323,"2013",0.159807692307692
"5304","2013-02-24","India",0.049,"2013",0.161730769230769
"5305","2013-02-24","Indonesia",0.111,"2013",0.0954807692307692
"5306","2013-02-24","Mexico",0.086,"2013",0.2285
"5307","2013-02-24","Philippines",0.105,"2013",0.133230769230769
"5308","2013-02-24","Singapore",0.167,"2013",0.190019230769231
"5309","2013-02-24","Thailand",0.147,"2013",0.331769230769231
"5310","2013-02-24","Venezuela",0.312,"2013",0.302807692307692
"5311","2013-03-03","Argentina",0.217,"2013",0.0819807692307692
"5312","2013-03-03","Bolivia",0.018,"2013",0.0108461538461538
"5313","2013-03-03","Brazil",0.328,"2013",0.159807692307692
"5314","2013-03-03","India",0.035,"2013",0.161730769230769
"5315","2013-03-03","Indonesia",0.107,"2013",0.0954807692307692
"5316","2013-03-03","Mexico",0.091,"2013",0.2285
"5317","2013-03-03","Philippines",0.094,"2013",0.133230769230769
"5318","2013-03-03","Singapore",0.162,"2013",0.190019230769231
"5319","2013-03-03","Thailand",0.185,"2013",0.331769230769231
"5320","2013-03-03","Venezuela",0.255,"2013",0.302807692307692
"5321","2013-03-10","Argentina",0.207,"2013",0.0819807692307692
"5322","2013-03-10","Bolivia",0.014,"2013",0.0108461538461538
"5323","2013-03-10","Brazil",0.368,"2013",0.159807692307692
"5324","2013-03-10","India",0.032,"2013",0.161730769230769
"5325","2013-03-10","Indonesia",0.111,"2013",0.0954807692307692
"5326","2013-03-10","Mexico",0.083,"2013",0.2285
"5327","2013-03-10","Philippines",0.091,"2013",0.133230769230769
"5328","2013-03-10","Singapore",0.142,"2013",0.190019230769231
"5329","2013-03-10","Thailand",0.187,"2013",0.331769230769231
"5330","2013-03-10","Venezuela",0.258,"2013",0.302807692307692
"5331","2013-03-17","Argentina",0.188,"2013",0.0819807692307692
"5332","2013-03-17","Bolivia",0.022,"2013",0.0108461538461538
"5333","2013-03-17","Brazil",0.421,"2013",0.159807692307692
"5334","2013-03-17","India",0.029,"2013",0.161730769230769
"5335","2013-03-17","Indonesia",0.118,"2013",0.0954807692307692
"5336","2013-03-17","Mexico",0.085,"2013",0.2285
"5337","2013-03-17","Philippines",0.071,"2013",0.133230769230769
"5338","2013-03-17","Singapore",0.123,"2013",0.190019230769231
"5339","2013-03-17","Thailand",0.2,"2013",0.331769230769231
"5340","2013-03-17","Venezuela",0.288,"2013",0.302807692307692
"5341","2013-03-24","Argentina",0.154,"2013",0.0819807692307692
"5342","2013-03-24","Bolivia",0.023,"2013",0.0108461538461538
"5343","2013-03-24","Brazil",0.423,"2013",0.159807692307692
"5344","2013-03-24","India",0.025,"2013",0.161730769230769
"5345","2013-03-24","Indonesia",0.111,"2013",0.0954807692307692
"5346","2013-03-24","Mexico",0.07,"2013",0.2285
"5347","2013-03-24","Philippines",0.081,"2013",0.133230769230769
"5348","2013-03-24","Singapore",0.143,"2013",0.190019230769231
"5349","2013-03-24","Thailand",0.162,"2013",0.331769230769231
"5350","2013-03-24","Venezuela",0.215,"2013",0.302807692307692
"5351","2013-03-31","Argentina",0.159,"2013",0.0819807692307692
"5352","2013-03-31","Bolivia",0.019,"2013",0.0108461538461538
"5353","2013-03-31","Brazil",0.501,"2013",0.159807692307692
"5354","2013-03-31","India",0.025,"2013",0.161730769230769
"5355","2013-03-31","Indonesia",0.108,"2013",0.0954807692307692
"5356","2013-03-31","Mexico",0.088,"2013",0.2285
"5357","2013-03-31","Philippines",0.063,"2013",0.133230769230769
"5358","2013-03-31","Singapore",0.157,"2013",0.190019230769231
"5359","2013-03-31","Thailand",0.146,"2013",0.331769230769231
"5360","2013-03-31","Venezuela",0.281,"2013",0.302807692307692
"5361","2013-04-07","Argentina",0.154,"2013",0.0819807692307692
"5362","2013-04-07","Bolivia",0.015,"2013",0.0108461538461538
"5363","2013-04-07","Brazil",0.568,"2013",0.159807692307692
"5364","2013-04-07","India",0.03,"2013",0.161730769230769
"5365","2013-04-07","Indonesia",0.108,"2013",0.0954807692307692
"5366","2013-04-07","Mexico",0.093,"2013",0.2285
"5367","2013-04-07","Philippines",0.061,"2013",0.133230769230769
"5368","2013-04-07","Singapore",0.196,"2013",0.190019230769231
"5369","2013-04-07","Thailand",0.138,"2013",0.331769230769231
"5370","2013-04-07","Venezuela",0.215,"2013",0.302807692307692
"5371","2013-04-14","Argentina",0.176,"2013",0.0819807692307692
"5372","2013-04-14","Bolivia",0.023,"2013",0.0108461538461538
"5373","2013-04-14","Brazil",0.488,"2013",0.159807692307692
"5374","2013-04-14","India",0.022,"2013",0.161730769230769
"5375","2013-04-14","Indonesia",0.104,"2013",0.0954807692307692
"5376","2013-04-14","Mexico",0.088,"2013",0.2285
"5377","2013-04-14","Philippines",0.053,"2013",0.133230769230769
"5378","2013-04-14","Singapore",0.219,"2013",0.190019230769231
"5379","2013-04-14","Thailand",0.147,"2013",0.331769230769231
"5380","2013-04-14","Venezuela",0.195,"2013",0.302807692307692
"5381","2013-04-21","Argentina",0.234,"2013",0.0819807692307692
"5382","2013-04-21","Bolivia",0.018,"2013",0.0108461538461538
"5383","2013-04-21","Brazil",0.383,"2013",0.159807692307692
"5384","2013-04-21","India",0.027,"2013",0.161730769230769
"5385","2013-04-21","Indonesia",0.097,"2013",0.0954807692307692
"5386","2013-04-21","Mexico",0.089,"2013",0.2285
"5387","2013-04-21","Philippines",0.049,"2013",0.133230769230769
"5388","2013-04-21","Singapore",0.217,"2013",0.190019230769231
"5389","2013-04-21","Thailand",0.191,"2013",0.331769230769231
"5390","2013-04-21","Venezuela",0.223,"2013",0.302807692307692
"5391","2013-04-28","Argentina",0.152,"2013",0.0819807692307692
"5392","2013-04-28","Bolivia",0.016,"2013",0.0108461538461538
"5393","2013-04-28","Brazil",0.32,"2013",0.159807692307692
"5394","2013-04-28","India",0.02,"2013",0.161730769230769
"5395","2013-04-28","Indonesia",0.101,"2013",0.0954807692307692
"5396","2013-04-28","Mexico",0.087,"2013",0.2285
"5397","2013-04-28","Philippines",0.053,"2013",0.133230769230769
"5398","2013-04-28","Singapore",0.27,"2013",0.190019230769231
"5399","2013-04-28","Thailand",0.187,"2013",0.331769230769231
"5400","2013-04-28","Venezuela",0.218,"2013",0.302807692307692
"5401","2013-05-05","Argentina",0.152,"2013",0.0819807692307692
"5402","2013-05-05","Bolivia",0.018,"2013",0.0108461538461538
"5403","2013-05-05","Brazil",0.264,"2013",0.159807692307692
"5404","2013-05-05","India",0.025,"2013",0.161730769230769
"5405","2013-05-05","Indonesia",0.102,"2013",0.0954807692307692
"5406","2013-05-05","Mexico",0.094,"2013",0.2285
"5407","2013-05-05","Philippines",0.053,"2013",0.133230769230769
"5408","2013-05-05","Singapore",0.252,"2013",0.190019230769231
"5409","2013-05-05","Thailand",0.194,"2013",0.331769230769231
"5410","2013-05-05","Venezuela",0.259,"2013",0.302807692307692
"5411","2013-05-12","Argentina",0.137,"2013",0.0819807692307692
"5412","2013-05-12","Bolivia",0.019,"2013",0.0108461538461538
"5413","2013-05-12","Brazil",0.241,"2013",0.159807692307692
"5414","2013-05-12","India",0.033,"2013",0.161730769230769
"5415","2013-05-12","Indonesia",0.101,"2013",0.0954807692307692
"5416","2013-05-12","Mexico",0.104,"2013",0.2285
"5417","2013-05-12","Philippines",0.057,"2013",0.133230769230769
"5418","2013-05-12","Singapore",0.228,"2013",0.190019230769231
"5419","2013-05-12","Thailand",0.21,"2013",0.331769230769231
"5420","2013-05-12","Venezuela",0.314,"2013",0.302807692307692
"5421","2013-05-19","Argentina",0.096,"2013",0.0819807692307692
"5422","2013-05-19","Bolivia",0.012,"2013",0.0108461538461538
"5423","2013-05-19","Brazil",0.2,"2013",0.159807692307692
"5424","2013-05-19","India",0.04,"2013",0.161730769230769
"5425","2013-05-19","Indonesia",0.101,"2013",0.0954807692307692
"5426","2013-05-19","Mexico",0.108,"2013",0.2285
"5427","2013-05-19","Philippines",0.064,"2013",0.133230769230769
"5428","2013-05-19","Singapore",0.23,"2013",0.190019230769231
"5429","2013-05-19","Thailand",0.26,"2013",0.331769230769231
"5430","2013-05-19","Venezuela",0.334,"2013",0.302807692307692
"5431","2013-05-26","Argentina",0.082,"2013",0.0819807692307692
"5432","2013-05-26","Bolivia",0.008,"2013",0.0108461538461538
"5433","2013-05-26","Brazil",0.147,"2013",0.159807692307692
"5434","2013-05-26","India",0.065,"2013",0.161730769230769
"5435","2013-05-26","Indonesia",0.1,"2013",0.0954807692307692
"5436","2013-05-26","Mexico",0.113,"2013",0.2285
"5437","2013-05-26","Philippines",0.077,"2013",0.133230769230769
"5438","2013-05-26","Singapore",0.25,"2013",0.190019230769231
"5439","2013-05-26","Thailand",0.318,"2013",0.331769230769231
"5440","2013-05-26","Venezuela",0.332,"2013",0.302807692307692
"5441","2013-06-02","Argentina",0.077,"2013",0.0819807692307692
"5442","2013-06-02","Bolivia",0.009,"2013",0.0108461538461538
"5443","2013-06-02","Brazil",0.129,"2013",0.159807692307692
"5444","2013-06-02","India",0.093,"2013",0.161730769230769
"5445","2013-06-02","Indonesia",0.096,"2013",0.0954807692307692
"5446","2013-06-02","Mexico",0.133,"2013",0.2285
"5447","2013-06-02","Philippines",0.093,"2013",0.133230769230769
"5448","2013-06-02","Singapore",0.314,"2013",0.190019230769231
"5449","2013-06-02","Thailand",0.461,"2013",0.331769230769231
"5450","2013-06-02","Venezuela",0.321,"2013",0.302807692307692
"5451","2013-06-09","Argentina",0.067,"2013",0.0819807692307692
"5452","2013-06-09","Bolivia",0.008,"2013",0.0108461538461538
"5453","2013-06-09","Brazil",0.124,"2013",0.159807692307692
"5454","2013-06-09","India",0.103,"2013",0.161730769230769
"5455","2013-06-09","Indonesia",0.093,"2013",0.0954807692307692
"5456","2013-06-09","Mexico",0.156,"2013",0.2285
"5457","2013-06-09","Philippines",0.109,"2013",0.133230769230769
"5458","2013-06-09","Singapore",0.441,"2013",0.190019230769231
"5459","2013-06-09","Thailand",0.727,"2013",0.331769230769231
"5460","2013-06-09","Venezuela",0.31,"2013",0.302807692307692
"5461","2013-06-16","Argentina",0.039,"2013",0.0819807692307692
"5462","2013-06-16","Bolivia",0.006,"2013",0.0108461538461538
"5463","2013-06-16","Brazil",0.114,"2013",0.159807692307692
"5464","2013-06-16","India",0.11,"2013",0.161730769230769
"5465","2013-06-16","Indonesia",0.094,"2013",0.0954807692307692
"5466","2013-06-16","Mexico",0.163,"2013",0.2285
"5467","2013-06-16","Philippines",0.129,"2013",0.133230769230769
"5468","2013-06-16","Singapore",0.417,"2013",0.190019230769231
"5469","2013-06-16","Thailand",0.905,"2013",0.331769230769231
"5470","2013-06-16","Venezuela",0.299,"2013",0.302807692307692
"5471","2013-06-23","Argentina",0.051,"2013",0.0819807692307692
"5472","2013-06-23","Bolivia",0.005,"2013",0.0108461538461538
"5473","2013-06-23","Brazil",0.088,"2013",0.159807692307692
"5474","2013-06-23","India",0.114,"2013",0.161730769230769
"5475","2013-06-23","Indonesia",0.091,"2013",0.0954807692307692
"5476","2013-06-23","Mexico",0.184,"2013",0.2285
"5477","2013-06-23","Philippines",0.164,"2013",0.133230769230769
"5478","2013-06-23","Singapore",0.306,"2013",0.190019230769231
"5479","2013-06-23","Thailand",0.85,"2013",0.331769230769231
"5480","2013-06-23","Venezuela",0.277,"2013",0.302807692307692
"5481","2013-06-30","Argentina",0.048,"2013",0.0819807692307692
"5482","2013-06-30","Bolivia",0.004,"2013",0.0108461538461538
"5483","2013-06-30","Brazil",0.078,"2013",0.159807692307692
"5484","2013-06-30","India",0.124,"2013",0.161730769230769
"5485","2013-06-30","Indonesia",0.089,"2013",0.0954807692307692
"5486","2013-06-30","Mexico",0.212,"2013",0.2285
"5487","2013-06-30","Philippines",0.129,"2013",0.133230769230769
"5488","2013-06-30","Singapore",0.236,"2013",0.190019230769231
"5489","2013-06-30","Thailand",0.862,"2013",0.331769230769231
"5490","2013-06-30","Venezuela",0.25,"2013",0.302807692307692
"5491","2013-07-07","Argentina",0.029,"2013",0.0819807692307692
"5492","2013-07-07","Bolivia",0.003,"2013",0.0108461538461538
"5493","2013-07-07","Brazil",0.065,"2013",0.159807692307692
"5494","2013-07-07","India",0.134,"2013",0.161730769230769
"5495","2013-07-07","Indonesia",0.086,"2013",0.0954807692307692
"5496","2013-07-07","Mexico",0.219,"2013",0.2285
"5497","2013-07-07","Philippines",0.163,"2013",0.133230769230769
"5498","2013-07-07","Singapore",0.222,"2013",0.190019230769231
"5499","2013-07-07","Thailand",0.938,"2013",0.331769230769231
"5500","2013-07-07","Venezuela",0.232,"2013",0.302807692307692
"5501","2013-07-14","Argentina",0.019,"2013",0.0819807692307692
"5502","2013-07-14","Bolivia",0.002,"2013",0.0108461538461538
"5503","2013-07-14","Brazil",0.064,"2013",0.159807692307692
"5504","2013-07-14","India",0.135,"2013",0.161730769230769
"5505","2013-07-14","Indonesia",0.089,"2013",0.0954807692307692
"5506","2013-07-14","Mexico",0.279,"2013",0.2285
"5507","2013-07-14","Philippines",0.168,"2013",0.133230769230769
"5508","2013-07-14","Singapore",0.189,"2013",0.190019230769231
"5509","2013-07-14","Thailand",1,"2013",0.331769230769231
"5510","2013-07-14","Venezuela",0.215,"2013",0.302807692307692
"5511","2013-07-21","Argentina",0.022,"2013",0.0819807692307692
"5512","2013-07-21","Bolivia",0.003,"2013",0.0108461538461538
"5513","2013-07-21","Brazil",0.051,"2013",0.159807692307692
"5514","2013-07-21","India",0.139,"2013",0.161730769230769
"5515","2013-07-21","Indonesia",0.087,"2013",0.0954807692307692
"5516","2013-07-21","Mexico",0.306,"2013",0.2285
"5517","2013-07-21","Philippines",0.199,"2013",0.133230769230769
"5518","2013-07-21","Singapore",0.171,"2013",0.190019230769231
"5519","2013-07-21","Thailand",0.765,"2013",0.331769230769231
"5520","2013-07-21","Venezuela",0.214,"2013",0.302807692307692
"5521","2013-07-28","Argentina",0.039,"2013",0.0819807692307692
"5522","2013-07-28","Bolivia",0.002,"2013",0.0108461538461538
"5523","2013-07-28","Brazil",0.056,"2013",0.159807692307692
"5524","2013-07-28","India",0.139,"2013",0.161730769230769
"5525","2013-07-28","Indonesia",0.08,"2013",0.0954807692307692
"5526","2013-07-28","Mexico",0.325,"2013",0.2285
"5527","2013-07-28","Philippines",0.212,"2013",0.133230769230769
"5528","2013-07-28","Singapore",0.156,"2013",0.190019230769231
"5529","2013-07-28","Thailand",0.657,"2013",0.331769230769231
"5530","2013-07-28","Venezuela",0.213,"2013",0.302807692307692
"5531","2013-08-04","Argentina",0.036,"2013",0.0819807692307692
"5532","2013-08-04","Bolivia",0.004,"2013",0.0108461538461538
"5533","2013-08-04","Brazil",0.063,"2013",0.159807692307692
"5534","2013-08-04","India",0.126,"2013",0.161730769230769
"5535","2013-08-04","Indonesia",0.079,"2013",0.0954807692307692
"5536","2013-08-04","Mexico",0.37,"2013",0.2285
"5537","2013-08-04","Philippines",0.235,"2013",0.133230769230769
"5538","2013-08-04","Singapore",0.142,"2013",0.190019230769231
"5539","2013-08-04","Thailand",0.608,"2013",0.331769230769231
"5540","2013-08-04","Venezuela",0.221,"2013",0.302807692307692
"5541","2013-08-11","Argentina",0.027,"2013",0.0819807692307692
"5542","2013-08-11","Bolivia",0.006,"2013",0.0108461538461538
"5543","2013-08-11","Brazil",0.057,"2013",0.159807692307692
"5544","2013-08-11","India",0.134,"2013",0.161730769230769
"5545","2013-08-11","Indonesia",0.084,"2013",0.0954807692307692
"5546","2013-08-11","Mexico",0.329,"2013",0.2285
"5547","2013-08-11","Philippines",0.286,"2013",0.133230769230769
"5548","2013-08-11","Singapore",0.164,"2013",0.190019230769231
"5549","2013-08-11","Thailand",0.563,"2013",0.331769230769231
"5550","2013-08-11","Venezuela",0.228,"2013",0.302807692307692
"5551","2013-08-18","Argentina",0.031,"2013",0.0819807692307692
"5552","2013-08-18","Bolivia",0.004,"2013",0.0108461538461538
"5553","2013-08-18","Brazil",0.06,"2013",0.159807692307692
"5554","2013-08-18","India",0.172,"2013",0.161730769230769
"5555","2013-08-18","Indonesia",0.089,"2013",0.0954807692307692
"5556","2013-08-18","Mexico",0.339,"2013",0.2285
"5557","2013-08-18","Philippines",0.237,"2013",0.133230769230769
"5558","2013-08-18","Singapore",0.142,"2013",0.190019230769231
"5559","2013-08-18","Thailand",0.587,"2013",0.331769230769231
"5560","2013-08-18","Venezuela",0.241,"2013",0.302807692307692
"5561","2013-08-25","Argentina",0.031,"2013",0.0819807692307692
"5562","2013-08-25","Bolivia",0.005,"2013",0.0108461538461538
"5563","2013-08-25","Brazil",0.054,"2013",0.159807692307692
"5564","2013-08-25","India",0.216,"2013",0.161730769230769
"5565","2013-08-25","Indonesia",0.086,"2013",0.0954807692307692
"5566","2013-08-25","Mexico",0.361,"2013",0.2285
"5567","2013-08-25","Philippines",0.253,"2013",0.133230769230769
"5568","2013-08-25","Singapore",0.134,"2013",0.190019230769231
"5569","2013-08-25","Thailand",0.546,"2013",0.331769230769231
"5570","2013-08-25","Venezuela",0.261,"2013",0.302807692307692
"5571","2013-09-01","Argentina",0.031,"2013",0.0819807692307692
"5572","2013-09-01","Bolivia",0.007,"2013",0.0108461538461538
"5573","2013-09-01","Brazil",0.053,"2013",0.159807692307692
"5574","2013-09-01","India",0.305,"2013",0.161730769230769
"5575","2013-09-01","Indonesia",0.084,"2013",0.0954807692307692
"5576","2013-09-01","Mexico",0.406,"2013",0.2285
"5577","2013-09-01","Philippines",0.204,"2013",0.133230769230769
"5578","2013-09-01","Singapore",0.132,"2013",0.190019230769231
"5579","2013-09-01","Thailand",0.47,"2013",0.331769230769231
"5580","2013-09-01","Venezuela",0.242,"2013",0.302807692307692
"5581","2013-09-08","Argentina",0.029,"2013",0.0819807692307692
"5582","2013-09-08","Bolivia",0.006,"2013",0.0108461538461538
"5583","2013-09-08","Brazil",0.057,"2013",0.159807692307692
"5584","2013-09-08","India",0.378,"2013",0.161730769230769
"5585","2013-09-08","Indonesia",0.081,"2013",0.0954807692307692
"5586","2013-09-08","Mexico",0.391,"2013",0.2285
"5587","2013-09-08","Philippines",0.191,"2013",0.133230769230769
"5588","2013-09-08","Singapore",0.146,"2013",0.190019230769231
"5589","2013-09-08","Thailand",0.466,"2013",0.331769230769231
"5590","2013-09-08","Venezuela",0.247,"2013",0.302807692307692
"5591","2013-09-15","Argentina",0.022,"2013",0.0819807692307692
"5592","2013-09-15","Bolivia",0.007,"2013",0.0108461538461538
"5593","2013-09-15","Brazil",0.057,"2013",0.159807692307692
"5594","2013-09-15","India",0.483,"2013",0.161730769230769
"5595","2013-09-15","Indonesia",0.084,"2013",0.0954807692307692
"5596","2013-09-15","Mexico",0.393,"2013",0.2285
"5597","2013-09-15","Philippines",0.186,"2013",0.133230769230769
